post_id,postUser,timestamp,combined_tokens,likesCount,commentsCount,score_segtiment,keywords_comments,keywords_posts
678,watchingnewyork,2023-04-12 12:18:00+00:00,"['favorite', 'trios', 'winter', 'streetfashion', 'fashion', 'street', 'nyc', 'nycfashion', 'winter', 'winterfashion', 'fashiontrends', 'fallfashion', 'newyorkcity', 'style', 'streetstyle', 'vintage', 'thrift', 'streetfashion', 'fashion', 'street', 'nyc', 'nycfashion', 'winter', 'winterfashion', 'fashiontrends', 'fallfashion', 'newyorkcity', 'style', 'streetstyle', 'vintage', 'thrift']",30136,160,0.32083333333333336,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'please', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['fallfashion', 'winterfashion', 'fashiontrends', 'fashion', 'winter', 'nycfashion', 'nyc', 'street', 'streetfashion', 'newyorkcity']"
679,nyfw,2023-05-02 02:12:09+00:00,"['showstopping', 'janellemonae', 'teyannataylor', 'oliviarodrigo', 'bellaramsey', 'sorachoi', 'alexanderskarsgard', 'wear', 'thombrowne', 'metgala', 'gettyimages', 'camera with flash', 'janelle', 'monae', 'teyanna', 'taylor', 'olivia', 'rodrigo', 'bella', 'ramsey', 'sora', 'choi', 'alexander', 'skarsgard', 'thom', 'browne', 'met', 'gala']",18767,70,0.27277777777777784,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['showstopping', 'gala', 'browne', 'teyannataylor', 'bellaramsey', 'janellemonae', 'wear', 'olivia', 'metgala', 'oliviarodrigo', 'bella']"
680,watchingnewyork,2023-04-07 12:36:19+00:00,"['friday', 'wear', 'something', 'great', 'nice', 'eat', 'good', 'foods', 'streetfashion', 'fashion', 'street', 'nyc', 'nycfashion', 'winter', 'winterfashion', 'fashiontrends', 'fallfashion', 'newyorkcity', 'style', 'streetstyle', 'vintage', 'thrift', 'streetfashion', 'fashion', 'street', 'nyc', 'nycfashion', 'winter', 'winterfashion', 'fashiontrends', 'fallfashion', 'newyorkcity', 'style', 'streetstyle', 'vintage', 'thrift']",32320,159,0.20350000000000001,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'please', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['fallfashion', 'winterfashion', 'fashiontrends', 'fashion', 'wear', 'nycfashion', 'nyc', 'street', 'streetfashion', 'newyorkcity']"
681,zendaya,2022-01-09 23:17:34+00:00,"['reminder', 'tonight']",9229231,20272,0.31194444444444447,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['no', 'fire', 'que', 'like', 'amazing'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['reminder', 'tonight']"
682,adidasfootball,2023-05-23 11:59:21+00:00,"['two', 'iconic', 'brands', 'three', 'iconic', 'boots', 'three', 'heroic', 'players', 'sign', 'adidas', 'football', 'prada', 'via', 'link', 'bio', 'adidas', 'confirmed', 'app', 'prada', 'stores', 'adidasforprada', 'prada', 'adidasfootball', 'adidasfor', 'prada', 'prada', 'adidasfootball']",331719,649,0.22500000000000003,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'please', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","['adidasforprada', 'iconic', 'adidasfor', 'prada', 'adidas', 'adidasfootball', 'three']"
683,zendaya,2022-01-13 19:47:35+00:00,"['news', 'breaks', 'heart', 'speak', 'us', 'feels', 'strange', 'incredibly', 'full', 'life', 'time', 'saw', 'without', 'iconic', 'red', 'lips', 'full', 'teased', 'hair', 'true', 'rockstar', 'ronnie', 'able', 'know', 'one', 'greatest', 'honors', 'life', 'thank', 'sharing', 'life', 'could', 'listen', 'stories', 'hours', 'hours', 'thank', 'unmeasured', 'talent', 'unwavering', 'love', 'performing', 'strength', 'resilience', 'grace', 'absolutely', 'nothing', 'could', 'dim', 'light', 'cast', 'admire', 'much', 'grateful', 'bond', 'share', 'magical', 'force', 'greatness', 'world', 'music', 'never', 'wish', 'everyone', 'got', 'experience', 'way', 'celebrate', 'beautiful', 'life', 'give', 'flowers', 'rightfully', 'deserve', 'rest', 'great', 'power', 'ronnie', 'hope', 'make', 'proud']",4861471,4847,0.21571428571428572,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['please', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['breaks', 'thank', 'news', 'speak', 'hours', 'ronnie', 'us', 'full', 'life', 'could', 'heart']"
684,watchingnewyork,2023-04-09 12:30:00+00:00,"['easter', 'colors', 'today', 'hope', 'find', 'eggs', 'streetfashion', 'fashion', 'street', 'nyc', 'nycfashion', 'winter', 'winterfashion', 'fashiontrends', 'fallfashion', 'newyorkcity', 'style', 'streetstyle', 'vintage', 'thrift', 'easter', 'pastels', 'orange heart', 'yellow heart', 'green heart', 'blue heart', 'purple heart', 'rabbit face', 'hatching chick', 'streetfashion', 'fashion', 'street', 'nyc', 'nycfashion', 'winter', 'winterfashion', 'fashiontrends', 'fallfashion', 'newyorkcity', 'style', 'streetstyle', 'vintage', 'thrift', 'easter', 'pastels']",26252,174,0.32442857142857146,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['easter', 'fallfashion', 'winterfashion', 'fashiontrends', 'fashion', 'newyorkcity', 'nycfashion', 'nyc', 'street', 'streetfashion', 'heart']"
685,nyfw,2023-05-04 16:02:21+00:00,"['archive', 'browsing', '2000', 'nostalgia', 'full', 'swing', 'tommyhilfiger', 'said', 'ss04', 'collection', 'color', 'fun', 'photos', 'courtesy', 'gettyimages', 'tommy', 'hilfiger', 's']",1188,17,0.256,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['like', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['color', 'fun', 'said', 'browsing', '2000', 'archive', 'nostalgia', 'full', 'courtesy']"
686,whowhatwear,2023-05-24 19:38:14+00:00,"['define', 'boundaries', 'family', 'work', 'may', 'taken', 'almost', '20', 'years', 'get', 'nickjonas', 'youngest', 'jonasbrothers', 'praises', 'current', 'stage', 'sibling', 'journey', 'brothers', 'end', 'day', 'also', 'work', 'together', 'lot', 'unpack', 'daily', 'basis', 'found', 'good', 'balance', 'think', 'time', 'age', 'maturity', 'find', 'way', 'make', 'sense', 'enjoy', 'ride', 'life', 'short', 'enjoy', 'one', 'pretty', 'incredible', 'says', 'read', 'link', 'bio', 'photographer', 'rebekahcampbell', 'stylist', 'mjonf', 'thewallgroup', 'grooming', 'kumicraig', 'using', 'lamer', 'thewallgroup', 'manicure', 'michinail', 'using', 'boy', 'de', 'chanel', 'artdeptagency', 'art', 'director', 'bonatalia', 'executive', 'talent', 'director', 'jbake21', 'editor', 'thatgirlyusra', 'video', 'director', 'stephrmro', 'director', 'photography', 'emmapenrose', 'video', 'editor', 'collinhughart', 'camera', 'operator', 'zachkry', 'sound', 'mixer', 'drummond', 'dominguez', 'kincannon']",97585,246,0.2038888888888889,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['director', 'chanel', 'boundaries', 'using', 'work', 'editor', 'enjoy', 'family', 'thewallgroup', 'define']"
687,nyfw,2023-05-02 15:00:02+00:00,"['fashionalliance', 'designers', 'come', 'play', 'year', 'metgala', 'jack', 'lazaro', 'proenzaschouler', 'prabalgurung', 'kate', 'laura', 'mulleavy', 'rodarte', 'sergiohudson', 'joseph', 'altuzarra', 'altuzarra', 'showed', 'showed', 'gettyimages', 'camera with flash', 'fashion', 'alliance', 'met', 'gala', 'proenza', 'schouler', 'prabal', 'gurung', 'rodarte', 'sergio', 'hudson', 'altuzarra']",1432,14,0.19428571428571434,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['no', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['gala', 'sergio', 'designers', 'fashionalliance', 'rodarte', 'hudson', 'altuzarra', 'metgala', 'showed']"
688,nyfw,2023-05-01 22:53:25+00:00,"['showstopping', 'ritaora', 'quintabrunson', 'anokyai', 'quannahchasinghorse', 'wear', 'prabalgurung', 'metgala', 'gettyimages', 'camera with flash', 'rita', 'ora', 'quinta', 'brunson', 'anok', 'yai', 'quannah', 'chasinghorse', 'prabal', 'gurung', 'met', 'gala']",13725,61,-0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['showstopping', 'gala', 'ora', 'wear', 'ritaora', 'gurung', 'quannahchasinghorse', 'quintabrunson', 'anokyai', 'prabalgurung', 'metgala']"
689,fashionweek,2023-05-02 02:04:42+00:00,"['star', 'walkin', 'creative', 'direction', 'nicolaformichetti', 'lilnasx', 'otherworldly', 'silver', 'pearls', 'diamonds', 'arriving', 'metgala', 'photos', 'gettyimages', 'lil', 'nas', 'x', 'met', 'gala']",33947,309,-0.21333333333333337,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['wow', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['gala', 'nicolaformichetti', 'arriving', 'silver', 'star', 'walkin', 'creative', 'direction', 'metgala']"
690,facehunter,2023-01-10 15:21:34+00:00,"['casa', 'chic', '🇲🇦', 'danielburen', 'x', 'sofia', 'sofiaelarabii', 'une', 'arche', 'aux', 'autres', 'danielburenart', 'danielbureninstallation', 'art', 'contemporaryart', 'bakchic_thelabel', 'streetstyle', 'casablanca', 'morocco', 'maroc', 'almagrib', 'maghreb', 'northafrica', 'kaftan', 'moroccanstyle', 'moroccancaftan', 'facehuntermorocco', 'top hat', 'daniel', 'buren', 'danielburenart', 'danielbureninstallation', 'art', 'contemporaryart', 'streetstyle', 'casablanca', 'morocco', 'maroc', 'al', 'magrib', 'maghreb', 'north', 'africa', 'kaftan', 'moroccanstyle', 'moroccancaftan', 'facehunter', 'morocco']",688,15,0.29400000000000004,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['de', 'amazing', 'beautiful', 'clapping_hands', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['streetstyle', 'art', 'moroccanstyle', 'bakchic_thelabel', 'contemporaryart', 'casa', 'chic', 'danielburenart', 'maghreb', 'casablanca', 'morocco', 'maroc', 'danielbureninstallation']"
691,urbanoutfitters,2023-05-25 00:26:46+00:00,"['take', 'us', 'someplace', 'nice', 'tonight', 'uocommunity', 'mollydalton', 'jennxevans', 'juliettedhrl', 'meganhelengrayx', 'tumii', 'allisonnjocelyn', 'camera with flash', 'uocommunity']",1820,18,0.17500000000000002,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['tonight', 'someplace', 'nice', 'us', 'uocommunity', 'take']"
692,parisfashionweek,2023-03-06 20:02:00+00:00,"['claireguillon', 'continues', 'cover', 'pfw', 'shows', 'womenswear', 'paris', 'fashion', 'week', 'fall', 'winter', '2023', '2024', 'available', 'official', 'platform', 'click', 'bio', 'recognize', 'pfw']",16633,77,0.43800000000000006,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de']","['fashion', 'claireguillon', 'official', 'pfw', 'cover', 'continues', 'shows', 'womenswear', 'paris']"
693,facehunter,2022-12-12 09:39:08+00:00,"['geneva', '🇨🇭', 'financial', 'hub', 'worldwide', 'center', 'diplomacy', 'guess', '1', '2', 'danielle', 'actress', 'allisson', '3', '4', 'naina', 'dancer', 'naina_zts', '5', '6', 'charles', 'french', 'teacher', 'photographer', 'carloscosta_fotos', '7', '8', 'yvonne', 'plays', 'gugen', 'music', 'band', 'aaaaaalllllliiiiiicccccceeeeee', '9', 'hedi', 'flea', 'market', 'antique', 'dealer', 'sky_skurtizen', '10', 'monsieur', 'darbellay', 'genève', 'streetstyle', 'streetsnap', 'streetfashion', 'selfexpression', 'style', 'individualstyle', 'styleinspiration', 'styleinspo', 'stylefashion', 'styleoftheday', 'stylepost', 'stylegram', 'mensfashion', 'mensfashion', 'geneva', 'genf', 'gva', 'genevastyle', 'genevois', 'plainpalais', 'suisse', 'romandie', 'romands', 'schweiz', 'svizzera', 'svizra', 'switzerland', 'swissstyle', 'facehunterch', 'black heart', 'yellow heart', 'geneva', 'gen', 've', 'streetstyle', 'streetsnap', 'streetfashion', 'selfexpression', 'style', 'individualstyle', 'styleinspiration', 'styleinspo', 'stylefashion', 'styleoftheday', 'stylepost', 'stylegram', 'mensfashion', 'genf', 'gva', 'geneva', 'style', 'genevois', 'plainpalais', 'suisse', 'romandie', 'romands', 'schweiz', 'svizzera', 'svizra', 'switzerland', 'swiss', 'style', 'facehunter', 'ch']",2168,43,0.29300000000000004,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['style', 'streetstyle', 'stylepost', 'styleoftheday', 'mensfashion', 'streetsnap', 'styleinspiration', 'stylegram', 'individualstyle', 'streetfashion', 'geneva']"
694,nyfw,2023-05-03 22:12:17+00:00,"['dazzling', 'duo', 'mindykhaling', 'stuns', 'simkhai', 'metgala', 'mindy', 'khaling', 'simkhai', 'met', 'gala']",1248,14,0.3846666666666667,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['gala', 'dazzling', 'mindykhaling', 'duo', 'met', 'simkhai', 'stuns', 'metgala']"
695,urbanoutfitters,2023-05-21 23:29:44+00:00,"['season', 'top', 'players', 'new', 'sports', 'graphics', 'link', 'bio']",2003,15,1.3364285714285715,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['new', 'sports', 'graphics', 'season', 'top', 'players']"
696,facehunter,2022-12-06 14:50:57+00:00,"['continuing', 'exploration', 'innovation', 'creativity', 'celebrate', 'ballantines', 'latest', 'limited', 'edition', 'created', 'partnership', 'visual', 'artist', 'demsky__', 'week', 'immersing', 'world', 'berlin', 'based', 'brazilian', 'artist', 'rafaellabraga', 'whose', 'studio', 'visited', 'treptow', 'neighborhood', 'create', 'painting', 'see', 'know', 'true', 'way', 'translate', 'words', 'want', 'change', 'world', 'sounds', 'bit', 'superficial', 'hope', 'make', 'difference', 'people', 'connect', 'work', 'people', 'see', 'truth', 'rafaella', 'explorative', 'artform', 'encapsulates', 'future', 'shape', 'enjoy', 'ballantines', 'responsibly', 'ballantinesxjdemsky', 'staytrue', 'ad', 'ballantines', 'ballantinesx', 'j', 'demsky', 'stay', 'true', 'ad']",236,10,0.15000000000000005,"['please', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['ad', 'see', 'berlin', 'creativity', 'true', 'artist', 'ballantines', 'continuing', 'world', 'innovation', 'exploration']"
697,prada,2023-06-04 12:00:11+00:00,"['patterns', 'stand', 'summer', 'rethought', 'reiterated', 'discover', 'via', 'link', 'bio', 'prada', 'prada']",21109,79,0.16222222222222224,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['discover', 'via', 'stand', 'prada', 'patterns', 'rethought', 'summer']"
698,versace,2023-05-02 15:41:10+00:00,"['simu', 'liu', 'custom', 'atelier', 'versace', 'suit', 'met', 'gala', '2023', 'custom', 'atelier', 'versace', 'design', 'took', '120', 'hours', 'complete', 'grain', 'de', 'poudre', 'wool', 'blazer', 'featuring', 'intricate', 'hand', 'finished', 'silk', 'satin', 'plissé', 'inserts', 'front', 'simuliu', 'atelierversace', 'metgala', 'metgala2023', 'atelier', 'versace', 'met', 'gala', 'met', 'gala']",27456,81,0.24428571428571427,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de']","['gala', 'versace', 'custom', 'atelier', 'met', 'metgala2023', 'atelierversace', 'metgala']"
699,milanfashionweek,2023-03-13 10:22:19+00:00,"['oscars', 'night', 'moments', 'looks', 'italian', 'designers', 'pictures', 'nicole', 'kidman', 'custom', 'armani', 'lady', 'gaga', 'versace', 'jessica', 'chastain', 'gucci', 'florence', 'pugh', 'maison', 'valentino', 'andrew', 'garfield', 'fendi', 'halle', 'bailey', 'dolce', 'gabbana', 'salma', 'hayek', 'gucci', 'pedro', 'pascal', 'zegna', 'zoe', 'saldana', 'fendi', 'winnie', 'harlow', 'armani', 'cnmimembers', 'oscars2023', 'oscars', 'cnmi', 'members', 'oscars', 'oscars']",2367,16,0.3242424242424243,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] [] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['versace', 'fendi', 'armani', 'valentino', 'oscars', 'gucci', 'halle', 'night']"
700,milanfashionweek,2023-03-21 08:26:47+00:00,"['camera', 'nazionale', 'della', 'moda', 'italiana', 'announces', 'new', 'edition', 'milanomodagraduate', 'event', 'created', '2015', 'aim', 'celebrating', 'promoting', 'excellence', 'italian', 'fashion', 'schools', 'milano', 'moda', 'graduate', '2023', 'fashion', 'show', 'held', 'milan', 'fashion', 'week', 'september', 'selected', 'designers', 'present', 'capsule', 'collections', 'outfits', 'created', 'tutorship', 'period', 'curated', 'cnmi', 'front', 'prestigious', 'parterre', 'international', 'jury', 'awarding', 'prizes', 'event', 'includes', 'fashion', 'design', 'section', 'one', 'created', 'together', 'ykk', 'event', 'main', 'partner', 'institutions', 'universities', 'submit', 'candidates', 'april', '10', 'undergraduates', 'graduates', 'graduated', 'less', '1', 'year', 'ago', 'three', 'year', 'master', 'fashion', 'design', 'courses', 'read', 'full', 'article', 'cameramoda', 'milano', 'moda', 'graduate']",1672,25,0.3054444444444445,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['please', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['like', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","['milano', 'fashion', 'created', 'event', 'graduate', 'milanomodagraduate', 'moda', 'milan', 'show']"
