post_id,commentUser,timestamp,polarity,sentiment,keywords_comments,keywords_posts,interaction_sequence
351,bia_biafaria,2023-05-14 22:01:08+00:00,-0.0849,neutral,"['apaixonada', 'que']","['bubble', 'gum', 'ootd', 'candy']","[{'post_id': 351, 'timestamp': Timestamp('2023-05-14 22:01:08+0000', tz='UTC'), 'polarity': -0.0849}]"
770,gaxxtandoo.fds2,2023-05-14 22:02:55+00:00,0.8638,positive,"['backhand_index_pointing_down', 'nature', 'love', 'lot people', 'joy']","['show', 'versace', 'tanya', 'dziahileva', 'years', 'old', 'opened']","[{'post_id': 770, 'timestamp': Timestamp('2023-05-14 22:02:55+0000', tz='UTC'), 'polarity': 0.8638}]"
739,kunwar.uma9384,2023-05-14 23:00:15+00:00,0.5407,positive,['nice'],"['gala', 'memorable', 'evening', 'met', 'alongside']","[{'post_id': 739, 'timestamp': Timestamp('2023-05-14 23:00:15+0000', tz='UTC'), 'polarity': 0.5407}]"
770,amortajada,2023-05-14 23:38:59+00:00,-0.6533,negative,"['sad', 'kind', 'girl']","['show', 'versace', 'tanya', 'dziahileva', 'years', 'old', 'opened']","[{'post_id': 770, 'timestamp': Timestamp('2023-05-14 23:38:59+0000', tz='UTC'), 'polarity': -0.6533}]"
365,loop_headquarters,2023-05-15 00:38:48+00:00,0.5389,positive,"['amber', 'amber ring', 'ring', 'hi', 'orange_heart']","['officially', 'obsessed', 'betina', 'nude', 'works']","[{'post_id': 365, 'timestamp': Timestamp('2023-05-15 00:38:48+0000', tz='UTC'), 'polarity': 0.5389}]"
34,slschmidt23,2023-05-15 02:14:08+00:00,0.9893,positive,"['beautiful girls', 'girls', 'happy mother', 'mother day', 'mother']","['happy', 'mother', 'day', 'wishing', 'mom']","[{'post_id': 34, 'timestamp': Timestamp('2023-05-15 02:14:08+0000', tz='UTC'), 'polarity': 0.9893}]"
28,dannafwells,2023-05-15 02:24:31+00:00,0.986,positive,"['sparkling_heart sparkles', 'happy mother', 'mother day', 'mother', 'day']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 353, 'timestamp': Timestamp('2022-11-23 05:05:45+0000', tz='UTC'), 'polarity': 0.9784}, {'post_id': 315, 'timestamp': Timestamp('2023-01-20 16:14:03+0000', tz='UTC'), 'polarity': 0.9843}, {'post_id': 314, 'timestamp': Timestamp('2023-01-20 16:14:48+0000', tz='UTC'), 'polarity': 0.9886}, {'post_id': 255, 'timestamp': Timestamp('2023-01-30 21:09:14+0000', tz='UTC'), 'polarity': 0.9884}, {'post_id': 85, 'timestamp': Timestamp('2023-03-22 19:45:18+0000', tz='UTC'), 'polarity': 0.6904}, {'post_id': 83, 'timestamp': Timestamp('2023-03-27 12:46:21+0000', tz='UTC'), 'polarity': 0.8653}, {'post_id': 28, 'timestamp': Timestamp('2023-05-15 02:24:31+0000', tz='UTC'), 'polarity': 0.986}]"
645,kathyengbowen,2023-05-15 03:00:11+00:00,0.2744,neutral,"['red_heart', 'red_heart red_heart']","['gala', 'awards', 'runway', 'cofounder', 'board', 'member', 'weekend', 'goldgala']","[{'post_id': 645, 'timestamp': Timestamp('2023-05-15 03:00:11+0000', tz='UTC'), 'polarity': 0.2744}]"
217,titelarocena,2023-05-15 03:01:27+00:00,0.888,positive,"['u beating_heart', 'love u', 'beating_heart', 'u', 'love']","['wing', 'no_hashtag']","[{'post_id': 217, 'timestamp': Timestamp('2023-05-15 03:01:27+0000', tz='UTC'), 'polarity': 0.888}]"
28,drew_drew27,2023-05-15 03:51:12+00:00,0.9761,positive,"['happy mother', 'mother day', 'mother', 'day', 'happy']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 89, 'timestamp': Timestamp('2023-03-15 23:14:48+0000', tz='UTC'), 'polarity': 0.9638}, {'post_id': 28, 'timestamp': Timestamp('2023-05-15 03:51:12+0000', tz='UTC'), 'polarity': 0.9761}]"
368,capijewelry,2023-05-15 03:54:09+00:00,0.1646,neutral,"['ok_hand_medium light_skin_tone', 'ok_hand_medium', 'light_skin_tone ok_hand_medium', 'light_skin_tone', 'growing_heart']","['wear', 'dress', 'sisters', 'making', 'go', 'boozy', 'brunch']","[{'post_id': 368, 'timestamp': Timestamp('2023-05-15 03:54:09+0000', tz='UTC'), 'polarity': 0.1646}]"
368,fearlesspixie,2023-05-15 04:22:19+00:00,0.7906,positive,"['wears', 'always chic', 'x', 'chic', 'many']","['wear', 'dress', 'sisters', 'making', 'go', 'boozy', 'brunch']","[{'post_id': 368, 'timestamp': Timestamp('2023-05-15 04:22:19+0000', tz='UTC'), 'polarity': 0.7906}]"
368,sheerluxe,2023-05-15 06:10:06+00:00,0.9783,positive,"['love smiling_face_with_heart', 'love', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['wear', 'dress', 'sisters', 'making', 'go', 'boozy', 'brunch']","[{'post_id': 368, 'timestamp': Timestamp('2023-05-15 06:10:06+0000', tz='UTC'), 'polarity': 0.9783}]"
205,sevenajstores,2023-05-15 07:09:38+00:00,0.0278,neutral,"['fire', 'fire fire']","['hiiiii', 'soft ice cream', 'butterfly', 'fairy', 'male sign']","[{'post_id': 205, 'timestamp': Timestamp('2023-05-15 07:09:38+0000', tz='UTC'), 'polarity': 0.0278}]"
351,tahnyaiva,2023-05-15 07:51:23+00:00,0.9257,positive,"['love smiling_face_with_heart', 'love', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['bubble', 'gum', 'ootd', 'candy']","[{'post_id': 351, 'timestamp': Timestamp('2023-05-15 07:51:23+0000', tz='UTC'), 'polarity': 0.9257}]"
723,_sabina_sargon,2023-05-15 07:56:36+00:00,-0.109,neutral,"['такие', 'не']","['versace', 'dress', 'atelier', 'springsummer', 'look', 'column', 'skirt']","[{'post_id': 723, 'timestamp': Timestamp('2023-05-15 07:56:36+0000', tz='UTC'), 'polarity': -0.109}]"
48,cristina_yael972,2023-05-15 09:30:48+00:00,0.728,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['grateful', 'mothersday', 'tiffanypartner']","[{'post_id': 48, 'timestamp': Timestamp('2023-05-15 09:30:48+0000', tz='UTC'), 'polarity': 0.728}]"
28,simplysummerjenn,2023-05-15 10:19:33+00:00,0.9789,positive,"['day red_heart', 'happy mother', 'mother day', 'mother', 'day']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 95, 'timestamp': Timestamp('2023-03-06 19:05:53+0000', tz='UTC'), 'polarity': 0.9314}, {'post_id': 95, 'timestamp': Timestamp('2023-03-06 19:07:16+0000', tz='UTC'), 'polarity': 0.3426}, {'post_id': 89, 'timestamp': Timestamp('2023-03-15 21:00:20+0000', tz='UTC'), 'polarity': 0.9834}, {'post_id': 85, 'timestamp': Timestamp('2023-03-22 18:23:54+0000', tz='UTC'), 'polarity': 0.5882}, {'post_id': 28, 'timestamp': Timestamp('2023-05-15 10:19:33+0000', tz='UTC'), 'polarity': 0.9789}]"
183,shaniakufner,2023-05-15 10:33:44+00:00,0.9751,positive,"['ahhh', 'love smiling_face_with_heart', 'love', 'smiling_face_with_heart eyes', 'smiling_face_with_heart']","['last', 'weekend', 'cocktail glass', 'no_hashtag']","[{'post_id': 183, 'timestamp': Timestamp('2023-05-15 10:33:44+0000', tz='UTC'), 'polarity': 0.9751}]"
34,izzy_macarons,2023-05-15 10:36:08+00:00,0.9761,positive,"['happy mother', 'mother day', 'mother', 'day', 'happy']","['happy', 'mother', 'day', 'wishing', 'mom']","[{'post_id': 34, 'timestamp': Timestamp('2023-05-15 10:36:08+0000', tz='UTC'), 'polarity': 0.9761}]"
368,bonbride,2023-05-15 10:39:57+00:00,0.9545,positive,"['gorgeous smiling_face_with_heart', 'gorgeous', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['wear', 'dress', 'sisters', 'making', 'go', 'boozy', 'brunch']","[{'post_id': 368, 'timestamp': Timestamp('2023-05-15 10:39:57+0000', tz='UTC'), 'polarity': 0.9545}]"
368,noirgaze_official,2023-05-15 10:41:32+00:00,0.934,positive,"['bag smiling_face_with_heart', 'love bag', 'smiling_face_with_heart', 'smiling_face_with_heart eyes', 'eyes']","['wear', 'dress', 'sisters', 'making', 'go', 'boozy', 'brunch']","[{'post_id': 368, 'timestamp': Timestamp('2023-05-15 10:41:32+0000', tz='UTC'), 'polarity': 0.934}]"
28,lex__92,2023-05-15 10:55:23+00:00,0.9374,positive,"['xo', 'beautiful lady', 'lady', 'beautiful']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 28, 'timestamp': Timestamp('2023-05-15 10:55:23+0000', tz='UTC'), 'polarity': 0.9374}]"
28,mudavefan,2023-05-15 11:04:08+00:00,0.9753,positive,"['day rhyan', 'rhyan', 'happy mother', 'mother day', 'mother']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 28, 'timestamp': Timestamp('2023-05-15 11:04:08+0000', tz='UTC'), 'polarity': 0.9753}]"
34,wiedemanntami,2023-05-15 11:22:25+00:00,0.9861,positive,"['love much', 'thank', 'much', 'smiling_face_with_hearts', 'love']","['happy', 'mother', 'day', 'wishing', 'mom']","[{'post_id': 97, 'timestamp': Timestamp('2023-03-01 13:18:25+0000', tz='UTC'), 'polarity': 0.967}, {'post_id': 34, 'timestamp': Timestamp('2023-05-15 11:22:25+0000', tz='UTC'), 'polarity': 0.9861}, {'post_id': 30, 'timestamp': Timestamp('2023-05-18 14:47:53+0000', tz='UTC'), 'polarity': 0.967}]"
718,janicewine,2023-05-15 13:03:27+00:00,0.1223,neutral,['talking'],"['fashion', 'style', 'streetstyle', 'recent', 'top', 'shots', 'streetfashion', 'fashion street', 'streetfashion fashion', 'vintage thrift', 'newyorkcity style', 'streetstyle vintage']","[{'post_id': 718, 'timestamp': Timestamp('2023-05-15 13:03:27+0000', tz='UTC'), 'polarity': 0.1223}]"
28,steph.fishing,2023-05-15 13:11:20+00:00,0.9816,positive,"['happy mother', 'mother day', 'mother', 'cherry_blossom', 'day']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 28, 'timestamp': Timestamp('2023-05-15 13:11:20+0000', tz='UTC'), 'polarity': 0.9816}]"
488,camerinannamaria,2023-05-15 13:17:30+00:00,0.2424,neutral,"['meraviglioso', 'clapping_hands red_heart', 'clapping_hands', 'red_heart']","['armani', 'yesterday', 'mr', 'giorgio', 'received']","[{'post_id': 488, 'timestamp': Timestamp('2023-05-15 13:17:30+0000', tz='UTC'), 'polarity': 0.2424}]"
645,purvabhatnagar03,2023-05-15 13:33:41+00:00,0.8477,positive,"['johnny suh', 'suh', 'johnny', 'fine', 'looking']","['gala', 'awards', 'runway', 'cofounder', 'board', 'member', 'weekend', 'goldgala']","[{'post_id': 645, 'timestamp': Timestamp('2023-05-15 13:33:41+0000', tz='UTC'), 'polarity': 0.8477}]"
77,misschatterbox5,2023-05-15 13:36:38+00:00,0.1033,neutral,['red_heart'],"['pure', 'love', 'convinced', 'little', 'angels']","[{'post_id': 77, 'timestamp': Timestamp('2023-05-15 13:36:38+0000', tz='UTC'), 'polarity': 0.1033}]"
28,yourbotoxbestie,2023-05-15 13:52:44+00:00,0.9761,positive,"['happy mother', 'mother day', 'mother', 'day', 'happy']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 28, 'timestamp': Timestamp('2023-05-15 13:52:44+0000', tz='UTC'), 'polarity': 0.9761}]"
645,supe5858,2023-05-15 14:22:20+00:00,-0.1938,neutral,"['o_button_ blood_type', 'blood_type', 'o_button_', 'blood_type o_button_', 'p_button o_button_']","['gala', 'awards', 'runway', 'cofounder', 'board', 'member', 'weekend', 'goldgala']","[{'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:20+0000', tz='UTC'), 'polarity': -0.1938}, {'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:37+0000', tz='UTC'), 'polarity': -0.1938}, {'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:56+0000', tz='UTC'), 'polarity': -0.0205}]"
645,supe5858,2023-05-15 14:22:37+00:00,-0.1938,neutral,"['o_button_ blood_type', 'blood_type', 'o_button_', 'blood_type o_button_', 'p_button o_button_']","['gala', 'awards', 'runway', 'cofounder', 'board', 'member', 'weekend', 'goldgala']","[{'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:20+0000', tz='UTC'), 'polarity': -0.1938}, {'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:37+0000', tz='UTC'), 'polarity': -0.1938}, {'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:56+0000', tz='UTC'), 'polarity': -0.0205}]"
645,supe5858,2023-05-15 14:22:56+00:00,-0.0205,neutral,"['ᴏɴ', 'ɪᴛ']","['gala', 'awards', 'runway', 'cofounder', 'board', 'member', 'weekend', 'goldgala']","[{'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:20+0000', tz='UTC'), 'polarity': -0.1938}, {'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:37+0000', tz='UTC'), 'polarity': -0.1938}, {'post_id': 645, 'timestamp': Timestamp('2023-05-15 14:22:56+0000', tz='UTC'), 'polarity': -0.0205}]"
778,carla_pontessss,2023-05-15 14:23:42+00:00,0.0008,neutral,"['droplet', 'woman_bowing_medium light_skin_tone', 'aqui', 'woman_bowing_medium', 'light_skin_tone boa']","['para', 'surpreender', 'aquela', 'que', 'compartilha']","[{'post_id': 764, 'timestamp': Timestamp('2023-05-03 18:58:29+0000', tz='UTC'), 'polarity': -0.025}, {'post_id': 764, 'timestamp': Timestamp('2023-05-03 18:58:39+0000', tz='UTC'), 'polarity': 0.0294}, {'post_id': 764, 'timestamp': Timestamp('2023-05-11 13:22:45+0000', tz='UTC'), 'polarity': -0.0245}, {'post_id': 774, 'timestamp': Timestamp('2023-05-11 13:57:19+0000', tz='UTC'), 'polarity': -0.0275}, {'post_id': 772, 'timestamp': Timestamp('2023-05-11 14:00:17+0000', tz='UTC'), 'polarity': 0.0063}, {'post_id': 790, 'timestamp': Timestamp('2023-05-11 14:02:18+0000', tz='UTC'), 'polarity': -0.0374}, {'post_id': 776, 'timestamp': Timestamp('2023-05-11 14:05:04+0000', tz='UTC'), 'polarity': -0.0366}, {'post_id': 827, 'timestamp': Timestamp('2023-05-12 16:38:30+0000', tz='UTC'), 'polarity': -0.0233}, {'post_id': 778, 'timestamp': Timestamp('2023-05-15 14:23:42+0000', tz='UTC'), 'polarity': 0.0008}, {'post_id': 725, 'timestamp': Timestamp('2023-05-16 22:25:40+0000', tz='UTC'), 'polarity': -0.0563}, {'post_id': 725, 'timestamp': Timestamp('2023-05-17 02:56:42+0000', tz='UTC'), 'polarity': 0.0035}, {'post_id': 613, 'timestamp': Timestamp('2023-05-19 03:39:44+0000', tz='UTC'), 'polarity': -0.0573}, {'post_id': 632, 'timestamp': Timestamp('2023-05-21 00:57:12+0000', tz='UTC'), 'polarity': -0.002}, {'post_id': 600, 'timestamp': Timestamp('2023-05-21 00:58:14+0000', tz='UTC'), 'polarity': -0.0231}, {'post_id': 613, 'timestamp': Timestamp('2023-05-21 00:58:39+0000', tz='UTC'), 'polarity': -0.1177}, {'post_id': 603, 'timestamp': Timestamp('2023-05-26 23:16:51+0000', tz='UTC'), 'polarity': -0.0308}, {'post_id': 499, 'timestamp': Timestamp('2023-06-08 01:26:58+0000', tz='UTC'), 'polarity': -0.0879}, {'post_id': 506, 'timestamp': Timestamp('2023-06-08 01:28:15+0000', tz='UTC'), 'polarity': 0.078}, {'post_id': 504, 'timestamp': Timestamp('2023-06-08 19:37:47+0000', tz='UTC'), 'polarity': -0.0264}, {'post_id': 504, 'timestamp': Timestamp('2023-06-08 19:38:05+0000', tz='UTC'), 'polarity': -0.0305}, {'post_id': 498, 'timestamp': Timestamp('2023-06-08 21:05:58+0000', tz='UTC'), 'polarity': 0.0456}, {'post_id': 518, 'timestamp': Timestamp('2023-06-09 16:36:57+0000', tz='UTC'), 'polarity': -0.0072}, {'post_id': 518, 'timestamp': Timestamp('2023-06-09 16:37:57+0000', tz='UTC'), 'polarity': 0.0566}, {'post_id': 503, 'timestamp': Timestamp('2023-06-09 16:38:49+0000', tz='UTC'), 'polarity': 0.434}, {'post_id': 503, 'timestamp': Timestamp('2023-06-09 16:39:11+0000', tz='UTC'), 'polarity': 0.444}]"
365,betina_goldstein,2023-05-15 14:34:49+00:00,0.2019,neutral,"['red_heart', 'red_heart red_heart']","['officially', 'obsessed', 'betina', 'nude', 'works']","[{'post_id': 365, 'timestamp': Timestamp('2023-05-15 14:34:49+0000', tz='UTC'), 'polarity': 0.2019}]"
788,kingjulianperry,2023-05-15 14:55:31+00:00,-0.184,neutral,[],"['fashion', 'style', 'streetstyle', 'recent', 'top', 'shots', 'streetfashion', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'newyorkcity style']","[{'post_id': 788, 'timestamp': Timestamp('2023-05-15 14:55:31+0000', tz='UTC'), 'polarity': -0.184}]"
521,neon_mark_,2023-05-15 16:12:40+00:00,-0.5138,negative,"['inhumanity paying', 'inhumanity', 'let end', 'end inhumanity', 'faith']","['moments', 'willychavaria', 'fw', 'fw23']","[{'post_id': 521, 'timestamp': Timestamp('2023-05-15 16:12:40+0000', tz='UTC'), 'polarity': -0.5138}]"
183,silje.alice,2023-05-15 16:30:57+00:00,0.6249,positive,"['white_heart black_heart', 'black_heart', 'white_heart', 'pretty white_heart', 'black_heart white_heart']","['last', 'weekend', 'cocktail glass', 'no_hashtag']","[{'post_id': 267, 'timestamp': Timestamp('2023-04-14 16:11:43+0000', tz='UTC'), 'polarity': -0.0993}, {'post_id': 258, 'timestamp': Timestamp('2023-04-21 19:35:53+0000', tz='UTC'), 'polarity': 0.8991}, {'post_id': 207, 'timestamp': Timestamp('2023-05-08 14:29:07+0000', tz='UTC'), 'polarity': 0.7832}, {'post_id': 183, 'timestamp': Timestamp('2023-05-15 16:30:57+0000', tz='UTC'), 'polarity': 0.6249}, {'post_id': 218, 'timestamp': Timestamp('2023-05-18 12:09:58+0000', tz='UTC'), 'polarity': 0.8249}, {'post_id': 135, 'timestamp': Timestamp('2023-05-23 16:54:42+0000', tz='UTC'), 'polarity': 0.5304}, {'post_id': 134, 'timestamp': Timestamp('2023-05-24 13:45:02+0000', tz='UTC'), 'polarity': 0.9878}, {'post_id': 91, 'timestamp': Timestamp('2023-05-26 15:34:43+0000', tz='UTC'), 'polarity': 0.4976}, {'post_id': 129, 'timestamp': Timestamp('2023-05-26 15:41:37+0000', tz='UTC'), 'polarity': 0.0278}, {'post_id': 84, 'timestamp': Timestamp('2023-05-27 16:47:28+0000', tz='UTC'), 'polarity': 0.0681}, {'post_id': 154, 'timestamp': Timestamp('2023-05-29 15:10:43+0000', tz='UTC'), 'polarity': 0.548}]"
625,nigello_,2023-05-15 17:02:01+00:00,0.6856,positive,"['extremely', 'worthy', 'time', 'know']","['fashion', 'style', 'streetstyle', 'early', 'spring', 'blazer', 'inspiration', 'streetfashion', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'vintage thrift', 'newyorkcity style']","[{'post_id': 625, 'timestamp': Timestamp('2023-05-15 17:02:01+0000', tz='UTC'), 'polarity': 0.6856}]"
28,mommakellz328,2023-05-15 17:35:45+00:00,0.9815,positive,"['heart_suit', 'hope wonderful', 'heart_suit heart_suit', 'mother day', 'mother']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 28, 'timestamp': Timestamp('2023-05-15 17:35:45+0000', tz='UTC'), 'polarity': 0.9815}]"
521,voizaurademari,2023-05-15 18:14:44+00:00,0.8475,positive,"['smiling_face_with_hearts', 'smiling_face_with_hearts smiling_face_with_hearts', 'smiling_face_with_hearts red_heart', 'red_heart', 'red_heart red_heart']","['moments', 'willychavaria', 'fw', 'fw23']","[{'post_id': 322, 'timestamp': Timestamp('2022-02-21 01:25:34+0000', tz='UTC'), 'polarity': 0.8638}, {'post_id': 494, 'timestamp': Timestamp('2023-05-03 00:30:03+0000', tz='UTC'), 'polarity': 0.8581}, {'post_id': 694, 'timestamp': Timestamp('2023-05-04 00:15:06+0000', tz='UTC'), 'polarity': 0.8523}, {'post_id': 521, 'timestamp': Timestamp('2023-05-15 18:14:44+0000', tz='UTC'), 'polarity': 0.8475}, {'post_id': 647, 'timestamp': Timestamp('2023-05-28 16:38:48+0000', tz='UTC'), 'polarity': 0.8867}, {'post_id': 420, 'timestamp': Timestamp('2023-06-02 01:20:26+0000', tz='UTC'), 'polarity': 0.1033}]"
530,donandressegura,2023-05-15 18:14:55+00:00,0.0715,neutral,"['brown_heart', 'brown_heart brown_heart']","['dreaming', 'adeam', 'fw', 'camera with flash', 'fw23']","[{'post_id': 530, 'timestamp': Timestamp('2023-05-15 18:14:55+0000', tz='UTC'), 'polarity': 0.0715}]"
368,hxwar,2023-05-15 18:16:03+00:00,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']","['wear', 'dress', 'sisters', 'making', 'go', 'boozy', 'brunch']","[{'post_id': 368, 'timestamp': Timestamp('2023-05-15 18:16:03+0000', tz='UTC'), 'polarity': 0.7867}]"
183,tissimumswimwear,2023-05-15 19:16:33+00:00,0.3393,neutral,['revolving_hearts'],"['last', 'weekend', 'cocktail glass', 'no_hashtag']","[{'post_id': 183, 'timestamp': Timestamp('2023-05-15 19:16:33+0000', tz='UTC'), 'polarity': 0.3393}]"
133,sunitakunsang,2023-05-15 19:40:38+00:00,-0.0157,neutral,['link'],"['dress', 'outfit', 'last', 'weeks', 'top', 'sellers', 'save', 'shorts', 'outfit picture']","[{'post_id': 133, 'timestamp': Timestamp('2023-05-15 19:40:38+0000', tz='UTC'), 'polarity': -0.0157}]"
365,camilaantz,2023-05-15 19:43:27+00:00,0.9685,positive,"['cute', 'white_heart']","['officially', 'obsessed', 'betina', 'nude', 'works']","[{'post_id': 365, 'timestamp': Timestamp('2023-05-15 19:43:27+0000', tz='UTC'), 'polarity': 0.9685}]"
635,tekhnoremont.msk,2023-05-15 20:35:13+00:00,0.0806,neutral,"['fire', 'fire fire']","['gala', 'golden', 'night', 'oh', 'seeing', 'many']","[{'post_id': 635, 'timestamp': Timestamp('2023-05-15 20:35:13+0000', tz='UTC'), 'polarity': 0.0806}]"
620,laurenrusseell,2023-05-15 21:06:28+00:00,0.4702,neutral,"['raising_hands', 'page', 'follow', 'red_heart raising_hands', 'raising_hands raising_hands']","['fashion', 'style', 'streetstyle', 'may', 'archives', 'streetfashion', 'street', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'style streetstyle']","[{'post_id': 620, 'timestamp': Timestamp('2023-05-15 21:06:28+0000', tz='UTC'), 'polarity': 0.4702}]"
621,maaaifreitas,2023-05-15 22:16:38+00:00,0.9873,positive,"['partner', 'amazing red_heart', 'would love', 'would', 'amazing']","['versace', 'dress', 'atelier', 'springsummer', 'look', 'draped']","[{'post_id': 621, 'timestamp': Timestamp('2023-05-15 22:16:38+0000', tz='UTC'), 'polarity': 0.9873}]"
521,mmcrypto0228,2023-05-15 22:34:16+00:00,-0.08,neutral,"['ᴡɪᴛʜ', 'ɪ', 'ᴏɴ', 'money_with_wings', 'heart_with_ribbon']","['moments', 'willychavaria', 'fw', 'fw23']","[{'post_id': 521, 'timestamp': Timestamp('2023-05-15 22:34:16+0000', tz='UTC'), 'polarity': -0.08}]"
625,mostlyeating,2023-05-15 22:43:57+00:00,0.7994,positive,"['probably', 'looking great', 'slide', 'looking', 'great']","['fashion', 'style', 'streetstyle', 'early', 'spring', 'blazer', 'inspiration', 'streetfashion', 'fashion street', 'streetfashion fashion', 'style streetstyle', 'vintage thrift', 'newyorkcity style']","[{'post_id': 625, 'timestamp': Timestamp('2023-05-15 22:43:57+0000', tz='UTC'), 'polarity': 0.7994}]"
667,tokanbox,2023-05-15 23:47:20+00:00,0.3077,neutral,"['g', 'z', 'n', 'fire red_heart', 'dress']","['gala', 'metgala', 'versace', 'chanel', 'anne', 'hathaways', 'custom', 'atelier']","[{'post_id': 667, 'timestamp': Timestamp('2023-05-15 23:47:20+0000', tz='UTC'), 'polarity': 0.3077}]"
211,itbegrippinandfartin,2023-05-15 23:50:19+00:00,-0.0879,neutral,"['beach', 'usual']","['soooooooon', 'no_hashtag']","[{'post_id': 211, 'timestamp': Timestamp('2023-05-15 23:50:19+0000', tz='UTC'), 'polarity': -0.0879}]"
222,babyjji__,2023-05-16 01:42:27+00:00,0.6513,positive,"['big', 'little', 'tight', 'big fan', 'ordered']","['office', 'lately', 'ribbon', 'no_hashtag']","[{'post_id': 222, 'timestamp': Timestamp('2023-05-16 01:42:27+0000', tz='UTC'), 'polarity': 0.6513}]"
620,cars_of_danville,2023-05-16 01:47:19+00:00,-0.1959,neutral,"['fire', 'fire fire', 'pic fire', 'shoes', 'pic']","['fashion', 'style', 'streetstyle', 'may', 'archives', 'streetfashion', 'street', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'style streetstyle']","[{'post_id': 620, 'timestamp': Timestamp('2023-05-16 01:47:19+0000', tz='UTC'), 'polarity': -0.1959}]"
28,feelgoodcentral,2023-05-16 01:59:34+00:00,0.9855,positive,"['red_heart red_heart', 'red_heart', 'day rhyan', 'mom', 'rhyan']","['ones', 'call', 'mom', 'no_hashtag']","[{'post_id': 252, 'timestamp': Timestamp('2023-02-20 10:31:17+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 28, 'timestamp': Timestamp('2023-05-16 01:59:34+0000', tz='UTC'), 'polarity': 0.9855}]"
635,dreamcastle_yun,2023-05-16 02:01:54+00:00,0.9417,positive,"['fire', 'fire fire', 'together', 'history', 'victory_hand']","['gala', 'golden', 'night', 'oh', 'seeing', 'many']","[{'post_id': 635, 'timestamp': Timestamp('2023-05-16 02:01:54+0000', tz='UTC'), 'polarity': 0.9417}]"
635,rajaniingnam,2023-05-16 02:12:13+00:00,0.0555,neutral,"['fire', 'fire fire', 'red_heart', 'red_heart red_heart', 'red_heart fire']","['gala', 'golden', 'night', 'oh', 'seeing', 'many']","[{'post_id': 635, 'timestamp': Timestamp('2023-05-16 02:12:13+0000', tz='UTC'), 'polarity': 0.0555}]"
365,aleks_v_esther,2023-05-16 03:15:30+00:00,0.8518,positive,"['nude', 'best', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['officially', 'obsessed', 'betina', 'nude', 'works']","[{'post_id': 365, 'timestamp': Timestamp('2023-05-16 03:15:30+0000', tz='UTC'), 'polarity': 0.8518}]"
770,elham_mryn,2023-05-16 03:20:37+00:00,0.888,positive,"['really talented', 'talented', 'tho', 'really']","['show', 'versace', 'tanya', 'dziahileva', 'years', 'old', 'opened']","[{'post_id': 770, 'timestamp': Timestamp('2023-05-16 03:20:37+0000', tz='UTC'), 'polarity': 0.888}]"
620,richdarktones,2023-05-16 04:18:19+00:00,0.7389,positive,"['oh hi', 'slide smiling_face_with_heart', 'oh', 'slide', 'hi']","['fashion', 'style', 'streetstyle', 'may', 'archives', 'streetfashion', 'street', 'fashion street', 'streetfashion fashion', 'streetstyle vintage', 'vintage thrift', 'style streetstyle']","[{'post_id': 620, 'timestamp': Timestamp('2023-05-16 04:18:19+0000', tz='UTC'), 'polarity': 0.7389}]"
183,charmannah,2023-05-16 07:38:06+00:00,0.0321,neutral,[],"['last', 'weekend', 'cocktail glass', 'no_hashtag']","[{'post_id': 183, 'timestamp': Timestamp('2023-05-16 07:38:06+0000', tz='UTC'), 'polarity': 0.0321}]"
