commentUser,comment_count,polarity,keywords_comments,interaction_sequence,posts_sequence
a_c_a_n.v,1,0.0,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 615, 'timestamp': '2023-05-22 01:38:13+00:00', 'polarity': 0.0}]",[615]
a_g_a_e_m,1,0.1,"['wow', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 134, 'timestamp': '2023-05-24 18:35:36+00:00', 'polarity': 0.1}]",[134]
a_la_mads,1,0.8,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 267, 'timestamp': '2023-04-14 07:58:29+00:00', 'polarity': 0.8}]",[267]
a_r_t_v_a_n_d_e_l_a_y,1,0.22,"['wow', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 814, 'timestamp': '2021-09-10 19:11:38+00:00', 'polarity': 0.22}]",[814]
a_rosemxo,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 396, 'timestamp': '2023-06-09 03:43:01+00:00', 'polarity': 0.0}]",[396]
abbassfarahani.5,1,1.5200000000000002,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 482, 'timestamp': '2022-08-21 20:38:36+00:00', 'polarity': 1.5200000000000002}]",[482]
abcdelnegozio,1,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 595, 'timestamp': '2023-04-20 06:17:02+00:00', 'polarity': 0.4800000000000001}]",[595]
abhineet_kaur26,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 766, 'timestamp': '2023-05-21 08:49:15+00:00', 'polarity': 0.0}]",[766]
abhisheksingh2703,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 117, 'timestamp': '2023-06-06 17:49:49+00:00', 'polarity': 0.08}]",[117]
above________,1,0.4800000000000001,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 334, 'timestamp': '2022-10-27 21:32:22+00:00', 'polarity': 0.4800000000000001}]",[334]
abrenlacasa,1,0.19,"['look', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 166, 'timestamp': '2023-02-04 02:08:28+00:00', 'polarity': 0.19}]",[166]
absalibe,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 613, 'timestamp': '2023-05-19 17:02:35+00:00', 'polarity': 0.08}]",[613]
ac2cute,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 433, 'timestamp': '2023-06-09 00:27:10+00:00', 'polarity': 0.0}]",[433]
acabbeatsofficial,1,0.16,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 481, 'timestamp': '2023-06-06 22:16:33+00:00', 'polarity': 0.16}]",[481]
acessorios.haas,2,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 697, 'timestamp': '2023-06-07 10:55:56+00:00', 'polarity': 0.16}, {'post_id': 456, 'timestamp': '2023-06-07 10:56:09+00:00', 'polarity': 0.16}]","[697, 456]"
achan_diana,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 530, 'timestamp': '2023-05-10 23:40:02+00:00', 'polarity': 0.08}]",[530]
adakoseogluu,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 611, 'timestamp': '2022-10-31 12:29:05+00:00', 'polarity': 0.08}]",[611]
adaynosoycolau,1,-0.1599999999999999,"['no', 'de', 'que', 'amazing', 'beautiful']","[{'post_id': 673, 'timestamp': '2023-04-29 07:57:18+00:00', 'polarity': -0.1599999999999999}]",[673]
addex._,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 357, 'timestamp': '2023-06-05 04:08:41+00:00', 'polarity': 0.0}]",[357]
adelane_magalhaes,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 790, 'timestamp': '2023-05-13 17:32:52+00:00', 'polarity': 0.32}]",[790]
adelebargilli,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 490, 'timestamp': '2023-05-06 17:10:30+00:00', 'polarity': 0.0}]",[490]
adelhoudrouge67,1,0.4800000000000001,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 166, 'timestamp': '2023-04-02 01:29:41+00:00', 'polarity': 0.4800000000000001}]",[166]
adelineblackwood,1,0.5,"['love', 'gorgeous', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 717, 'timestamp': '2022-12-17 17:23:56+00:00', 'polarity': 0.5}]",[717]
adewumi3118,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 609, 'timestamp': '2023-05-31 22:53:12+00:00', 'polarity': -0.08}]",[609]
adilmelek,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 195, 'timestamp': '2023-05-12 06:21:20+00:00', 'polarity': 0.32}]",[195]
adn_f,1,0.24,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 126, 'timestamp': '2023-05-05 07:13:07+00:00', 'polarity': 0.24}]",[126]
adrianadreer,1,0.16,"['de', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 380, 'timestamp': '2023-03-23 13:01:53+00:00', 'polarity': 0.16}]",[380]
adrianericmorales,3,0.05333333333333334,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['clapping_hands', 'amazing', 'beautiful', 'de', 'fire']","[{'post_id': 795, 'timestamp': '2023-02-23 11:56:44+00:00', 'polarity': 0.0}, {'post_id': 797, 'timestamp': '2023-02-26 22:15:12+00:00', 'polarity': 0.08}, {'post_id': 792, 'timestamp': '2023-02-28 22:29:16+00:00', 'polarity': 0.08}]","[795, 797, 792]"
adriannaredd,1,0.6200000000000001,"['love', 'look', 'red_heart', 'amazing', 'beautiful']","[{'post_id': 801, 'timestamp': '2023-04-19 10:10:22+00:00', 'polarity': 0.6200000000000001}]",[801]
adrielesantos1992,2,0.12,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 660, 'timestamp': '2023-05-28 15:00:04+00:00', 'polarity': 0.24}, {'post_id': 666, 'timestamp': '2023-05-29 16:47:36+00:00', 'polarity': 0.0}]","[660, 666]"
advsandrarenata,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 764, 'timestamp': '2023-05-02 20:21:16+00:00', 'polarity': 0.0}]",[764]
adyto_op,1,0.44,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire']","[{'post_id': 76, 'timestamp': '2023-05-25 14:42:38+00:00', 'polarity': 0.44}]",[76]
ae_smileznsunshine,1,0.3,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 684, 'timestamp': '2023-04-12 17:59:19+00:00', 'polarity': 0.3}]",[684]
aemonaofficial,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 612, 'timestamp': '2023-04-20 10:57:47+00:00', 'polarity': 0.16}]",[612]
aesistersoriginal,1,1.16,"['fire', 'look', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 99, 'timestamp': '2023-03-03 03:19:23+00:00', 'polarity': 1.16}]",[99]
aesteticamakeup,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 714, 'timestamp': '2023-04-19 01:27:28+00:00', 'polarity': 0.16}]",[714]
afraa.dashtmir,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 496, 'timestamp': '2023-06-08 12:54:22+00:00', 'polarity': 0.08}]",[496]
afranio.silveira.3597,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 491, 'timestamp': '2023-05-31 19:41:21+00:00', 'polarity': 0.0}]",[491]
afsal_2_0_0_1,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 719, 'timestamp': '2023-05-27 04:57:45+00:00', 'polarity': 0.0}]",[719]
ag.burns,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 695, 'timestamp': '2023-05-22 02:26:45+00:00', 'polarity': 0.0}]",[695]
agatakvonm,2,0.4800000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 569, 'timestamp': '2023-06-02 08:01:37+00:00', 'polarity': 0.4800000000000001}, {'post_id': 566, 'timestamp': '2023-06-02 08:01:44+00:00', 'polarity': 0.4800000000000001}]","[569, 566]"
agence.lbds,1,0.4499999999999999,"['beautiful', 'look', 'amazing', 'clapping_hands', 'de']","[{'post_id': 640, 'timestamp': '2023-03-11 21:34:39+00:00', 'polarity': 0.4499999999999999}]",[640]
agnesnaurkiss,1,0.24,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 220, 'timestamp': '2023-04-29 12:24:39+00:00', 'polarity': 0.24}]",[220]
agnieszkamosu,1,0.24,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 713, 'timestamp': '2023-03-21 03:27:20+00:00', 'polarity': 0.24}]",[713]
agobo2023,2,0.32,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 519, 'timestamp': '2023-06-09 14:56:11+00:00', 'polarity': 0.24}, {'post_id': 479, 'timestamp': '2023-06-09 14:56:31+00:00', 'polarity': 0.4}]","[519, 479]"
agoes.taman,1,0.54,"['love', 'clapping_hands', 'amazing', 'beautiful', 'de']","[{'post_id': 533, 'timestamp': '2023-05-30 07:55:07+00:00', 'polarity': 0.54}]",[533]
aguila_dorada4,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 236, 'timestamp': '2023-04-30 05:51:27+00:00', 'polarity': 0.08}]",[236]
agustinmartinez589,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 703, 'timestamp': '2023-04-10 03:58:22+00:00', 'polarity': 0.0}]",[703]
ahmad.aldabagh,1,0.525,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']","[{'post_id': 546, 'timestamp': '2023-04-15 04:40:54+00:00', 'polarity': 0.525}]",[546]
ahmad_96_az,1,0.56,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 50, 'timestamp': '2023-06-03 04:40:53+00:00', 'polarity': 0.56}]",[50]
ahmad_abdulla293,1,0.2642857142857143,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 684, 'timestamp': '2023-04-19 23:36:50+00:00', 'polarity': 0.2642857142857143}]",[684]
ahmedope,1,0.1363636363636363,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 26, 'timestamp': '2023-05-30 11:02:19+00:00', 'polarity': 0.1363636363636363}]",[26]
ahoyerik,1,0.46,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 672, 'timestamp': '2023-05-27 03:19:48+00:00', 'polarity': 0.46}]",[672]
ahsad6216,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 484, 'timestamp': '2023-06-07 13:32:57+00:00', 'polarity': 0.08}]",[484]
ahtera,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 270, 'timestamp': '2023-04-16 07:56:42+00:00', 'polarity': 0.08}]",[270]
aidafirou,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 824, 'timestamp': '2023-04-02 00:48:59+00:00', 'polarity': 0.08}]",[824]
aiko.lou,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 219, 'timestamp': '2023-05-01 16:15:54+00:00', 'polarity': 0.16}]",[219]
ailan.ofc,1,0.24,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 403, 'timestamp': '2023-06-09 01:49:01+00:00', 'polarity': 0.24}]",[403]
aimanunver,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 719, 'timestamp': '2023-05-28 17:03:09+00:00', 'polarity': 0.0}]",[719]
aimeejohnson,1,0.32,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 369, 'timestamp': '2023-05-17 16:24:28+00:00', 'polarity': 0.32}]",[369]
aims365,2,0.24,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 25, 'timestamp': '2023-06-05 19:50:24+00:00', 'polarity': 0.24}, {'post_id': 26, 'timestamp': '2023-06-05 19:50:41+00:00', 'polarity': 0.24}]","[25, 26]"
ainudunia.3,1,0.16,"['que', 'red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 52, 'timestamp': '2023-05-20 09:15:17+00:00', 'polarity': 0.16}]",[52]
aitajva,2,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 125, 'timestamp': '2023-04-29 17:18:20+00:00', 'polarity': 0.4800000000000001}, {'post_id': 46, 'timestamp': '2023-06-06 18:27:58+00:00', 'polarity': 0.4800000000000001}]","[125, 46]"
ajgul_agayeva,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 6, 'timestamp': '2023-06-06 11:10:16+00:00', 'polarity': 0.16}]",[6]
ajisaka4534,1,0.7,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 569, 'timestamp': '2023-06-01 13:16:03+00:00', 'polarity': 0.7}]",[569]
akbaroman7,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 319, 'timestamp': '2023-04-13 07:20:28+00:00', 'polarity': 0.16}]",[319]
aknvas,1,0.24,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 441, 'timestamp': '2023-05-31 20:22:42+00:00', 'polarity': 0.24}]",[441]
akreomasaliu,1,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 155, 'timestamp': '2023-06-05 01:32:29+00:00', 'polarity': 0.4800000000000001}]",[155]
akuavi_,2,0.59,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 218, 'timestamp': '2023-05-18 17:42:57+00:00', 'polarity': 0.32}, {'post_id': 129, 'timestamp': '2023-05-28 06:17:21+00:00', 'polarity': 0.8599999999999999}]","[218, 129]"
alantrowe,10,0.229,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 822, 'timestamp': '2021-01-04 10:38:18+00:00', 'polarity': 0.08}, {'post_id': 823, 'timestamp': '2021-01-04 10:39:08+00:00', 'polarity': 0.08}, {'post_id': 815, 'timestamp': '2021-01-09 18:25:13+00:00', 'polarity': 0.08}, {'post_id': 816, 'timestamp': '2021-01-09 18:26:00+00:00', 'polarity': 0.08}, {'post_id': 812, 'timestamp': '2021-01-15 06:18:47+00:00', 'polarity': 0.24}, {'post_id': 819, 'timestamp': '2021-01-15 06:19:13+00:00', 'polarity': 0.24}, {'post_id': 810, 'timestamp': '2021-02-12 05:55:14+00:00', 'polarity': 0.85}, {'post_id': 806, 'timestamp': '2021-02-12 05:56:31+00:00', 'polarity': 0.32}, {'post_id': 757, 'timestamp': '2021-05-07 05:24:50+00:00', 'polarity': 0.24}, {'post_id': 761, 'timestamp': '2021-05-07 09:36:28+00:00', 'polarity': 0.08}]","[822, 823, 815, 816, 812, 819, 810, 806, 757, 761]"
alaskanmystic23,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 621, 'timestamp': '2023-05-19 22:32:06+00:00', 'polarity': 0.08}]",[621]
alba_lea,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 753, 'timestamp': '2023-05-20 12:45:29+00:00', 'polarity': 0.16}]",[753]
alberto.nidola,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 812, 'timestamp': '2021-01-14 22:45:40+00:00', 'polarity': 0.08}]",[812]
albertocelaia,2,0.10999999999999995,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 230, 'timestamp': '2023-06-01 13:46:45+00:00', 'polarity': 0.0}, {'post_id': 245, 'timestamp': '2023-06-01 13:49:53+00:00', 'polarity': 0.2199999999999999}]","[230, 245]"
aldeziriojr,1,0.4800000000000001,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 25, 'timestamp': '2023-06-06 05:15:04+00:00', 'polarity': 0.4800000000000001}]",[25]
aldo_buzzella,2,0.24,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 110, 'timestamp': '2023-06-06 19:14:00+00:00', 'polarity': 0.24}, {'post_id': 371, 'timestamp': '2023-06-06 19:21:21+00:00', 'polarity': 0.24}]","[110, 371]"
aldrey.ferrari,3,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 21, 'timestamp': '2023-06-05 19:25:32+00:00', 'polarity': 0.08}, {'post_id': 25, 'timestamp': '2023-06-05 19:25:38+00:00', 'polarity': 0.08}, {'post_id': 26, 'timestamp': '2023-06-05 19:25:45+00:00', 'polarity': 0.08}]","[21, 25, 26]"
ale.visionaria,1,0.4166666666666667,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 167, 'timestamp': '2023-06-06 14:35:33+00:00', 'polarity': 0.4166666666666667}]",[167]
aleatheasapp,1,0.7,"['love', 'red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 675, 'timestamp': '2023-04-26 01:27:26+00:00', 'polarity': 0.7}]",[675]
alegeisslerin,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 51, 'timestamp': '2023-06-02 12:24:10+00:00', 'polarity': 0.32}]",[51]
aleidadersim,1,0.5200000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 219, 'timestamp': '2023-05-11 15:32:28+00:00', 'polarity': 0.5200000000000001}]",[219]
aleishakova,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 122, 'timestamp': '2023-05-16 18:24:17+00:00', 'polarity': 0.0}]",[122]
alejandracarrenos,1,0.35,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 616, 'timestamp': '2023-05-18 20:21:32+00:00', 'polarity': 0.35}]",[616]
alejandrobuztoz,1,0.0289285714285714,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 427, 'timestamp': '2023-06-05 00:55:46+00:00', 'polarity': 0.0289285714285714}]",[427]
alejitao,2,0.335,"['beautiful', 'smiling_face_with_hearteyes', 'amazing', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 627, 'timestamp': '2023-01-14 13:49:40+00:00', 'polarity': 0.67}, {'post_id': 627, 'timestamp': '2023-01-14 22:43:17+00:00', 'polarity': 0.0}]","[627, 627]"
aleks_v_esther,1,0.76,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 365, 'timestamp': '2023-05-16 03:15:30+00:00', 'polarity': 0.76}]",[365]
aleksandr_aleksandr2020,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 412, 'timestamp': '2023-06-08 23:00:09+00:00', 'polarity': 0.08}]",[412]
alemarullo,4,0.4900000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 84, 'timestamp': '2023-05-26 18:10:00+00:00', 'polarity': 0.6200000000000001}, {'post_id': 91, 'timestamp': '2023-05-26 18:10:41+00:00', 'polarity': 0.16}, {'post_id': 129, 'timestamp': '2023-05-26 18:11:45+00:00', 'polarity': 0.6200000000000001}, {'post_id': 46, 'timestamp': '2023-06-06 19:27:32+00:00', 'polarity': 0.56}]","[84, 91, 129, 46]"
alepinzauti65,1,0.16,"['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 241, 'timestamp': '2023-06-06 10:46:25+00:00', 'polarity': 0.16}]",[241]
alesh_ahhh,1,0.3872727272727272,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 485, 'timestamp': '2023-06-06 04:42:22+00:00', 'polarity': 0.3872727272727272}]",[485]
alessandra.mazzarella,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 241, 'timestamp': '2023-06-06 12:30:40+00:00', 'polarity': 0.0}]",[241]
alessandro.lipani.77,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 241, 'timestamp': '2023-06-06 09:53:56+00:00', 'polarity': 0.0}]",[241]
alex_samarelli,2,0.32,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 157, 'timestamp': '2023-01-27 20:55:31+00:00', 'polarity': 0.24}, {'post_id': 586, 'timestamp': '2023-04-21 11:23:05+00:00', 'polarity': 0.4}]","[157, 586]"
alexaagoranos,1,0.375,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 291, 'timestamp': '2023-04-05 04:23:21+00:00', 'polarity': 0.375}]",[291]
alexandera.demetriou,1,0.85,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']","[{'post_id': 669, 'timestamp': '2023-05-23 17:18:04+00:00', 'polarity': 0.85}]",[669]
