post_id,postUser,timestamp,likesCount,commentsCount,combined_keywords
625,watchingnewyork,2023-05-05 12:19:19+00:00,42229,314,"['fashion', 'style', 'streetstyle', 'vintage', 'early', 'spring', 'streetfashion', 'street', 'nyc']"
626,facehunter,2023-02-07 11:57:08+00:00,3569,133,"['mauritania', '🇲🇷', 'riding', 'irontrain', '20', 'iron', 'sahara', 'train', 'ore']"
627,facehunter,2023-01-12 14:03:05+00:00,1139,25,"['streetstyle', 'style', 'ⵜⴰⵖⴰⵣⵓⵜ', '🇲🇦', 'born', 'morocco', 'taghazout', 'maroc', 'mensfashion']"
628,facehunter,2023-02-18 16:38:00+00:00,721,17,"['fashion', 'designer', 'streetstyle', 'style', 'inspiring', 'mauritania', 'mauritanian', 'women', 'communication', 'style styleinspiration']"
629,facehunter,2023-02-01 11:27:06+00:00,1433,62,"['streetstyle', 'style', 'mauritania', '🇲🇷', 'haouli', 'pic', 'mauritanian', 'atar', 'style styleinspiration']"
630,watchingnewyork,2023-04-30 15:12:17+00:00,29709,122,"['fashion', 'style', 'streetstyle', 'vintage', 'april', 'streetfashion', 'street', 'nyc', 'nycfashion']"
631,facehunter,2023-02-09 11:14:13+00:00,790,32,"['streetstyle', 'style', 'nouakchott', '🇲🇷', 'jopo', 'mauritania', 'nkt', 'mauritanie', 'nktt', 'style styleinspiration']"
632,dudalina,2023-05-20 21:00:09+00:00,507,5,"['toda', 'praticidade', 'e', 'atemporalidade', 'de', 'jeans', '53', '05', '91']"
633,facehunter,2023-02-06 13:20:06+00:00,464,8,"['streetstyle', 'style', 'ouadane', '🇲🇷', 'zaïda', 'mauritanian', 'entrepreneur', 'need', 'mauritania']"
634,prada,2023-05-27 14:00:11+00:00,14369,40,"['cannes', 'festival', 'prada', 'shoes', 'dress', 'black', 'wore', 'anais', 'demoustier', 'kore', 'shirt']"
635,prabalgurung,2023-05-14 05:43:46+00:00,1764,10,"['gala', 'golden', 'night', 'oh', 'seeing', 'gold', 'house', 'felt']"
636,prada,2023-05-25 19:00:09+00:00,12541,34,"['awards', 'prada', 'london', 'shoes', 'dress', 'ben', 'whishaw', 'jasmine', 'jobson']"
637,harrystyles,2022-12-15 09:43:32+00:00,4147912,22310,"['2022', 'love', 'tour', 'são', 'paulo', 'iii']"
638,prada,2023-05-25 15:00:10+00:00,14242,54,"['awards', 'ceremony', 'prada', 'looks', 'jasmine', 'trinca', 'david', 'total']"
639,harrystyles,2022-12-13 22:11:04+00:00,4433321,44984,"['fine', 'line', 'three', 'years', 'old', 'everyone']"
640,parisfashionweek,2023-03-10 17:04:40+00:00,2679,25,"['parisfashionweek', 'pfw', 'throwback', 'backstage', 'alphonsemaitrepierre', 'iuliamatei']"
641,prada,2023-05-25 12:25:15+00:00,27420,88,"['adidas', 'prada', 'first', 'kind', 'football', 'adidasfootball']"
642,parisfashionweek,2023-03-14 17:38:06+00:00,1320,17,"['paris', 'designer', 'dress', '2024', 'stephane_ashpool', 'olympics', 'lecoqsportif', 'paralympics', 'paris2024']"
643,harrystyles,2022-12-04 17:10:40+00:00,3714902,28791,"['2022', 'love', 'tour', 'buenos', 'aires', 'december']"
644,prada,2023-05-26 10:10:33+00:00,53214,185,"['cannes', 'festival', 'premiere', 'prada', 'handbag', 'scarlett', 'johansson', 'wore']"
645,prabalgurung,2023-05-13 20:49:14+00:00,8756,34,"['gala', 'awards', 'runway', 'co', 'founder', 'asian', 'gold', 'pacific', 'invested', 'house']"
646,zendaya,2022-02-07 01:16:00+00:00,9660689,22249,"['interview', 'asked', 'rue', 'journey', 'season']"
647,spfw,2023-05-28 14:50:50+00:00,666,14,"['moda', 'atenção', 'à', 'programação', 'de', 'spfw', 'localiza', 'spmdet', 'prefsp']"
648,zendaya,2022-02-16 20:08:32+00:00,12058900,24938,"['valentino', 'new', 'maisonvalentino', 'campaign', 'valentinorendezvous', 'ribbon']"
649,urbanoutfitters,2023-05-24 14:01:06+00:00,1917,2,"['dickies', 'every', 'mood', 'occassion', 'summer']"
650,milanfashionweek,2023-04-21 08:08:17+00:00,4130,18,"['louisvuitton', 'milan', 'moda', 'presents', 'latest', 'design', 'objets', 'nomades']"
651,watchingnewyork,2023-05-07 12:19:24+00:00,45642,219,"['fashion', 'style', 'streetstyle', 'vintage', 'may', 'street', 'clapping hands', 'streetfashion', 'nyc']"
652,zendaya,2022-02-15 05:20:25+00:00,13825519,19950,"['thecut', 'micaiahcarter']"
653,urbanoutfitters,2023-05-23 14:01:30+00:00,4765,22,"['enjoying', 'weather', 'uo', 'uocommunity', 'fitsbyd_']"
654,leeoliveira,2023-02-18 17:23:50+00:00,801,15,"['fashionweek', 'nyfw', 'streetsatnyfw', 'gift', 'keeps', 'giving']"
655,leeoliveira,2023-03-17 22:15:20+00:00,441,27,"['trend', 'style', 'one', 'street', 'photography', 'imperfection', 'capturing']"
656,parisiensinparis,2023-03-18 15:04:35+00:00,4261,3,"['parisfashionweek', 'pfw', 'paris', 'style', 'fashion', 'parisian', 'parisien', 'effortless']"
657,wheresmydriver,2023-04-16 14:55:30+00:00,116,5,"['revolve', 'threw', 'party', 'coachella', 'even', 'revolvefestival']"
658,spfw,2023-05-27 17:47:02+00:00,3097,52,"['moda', 'quantos', 'eus', 'cabem', 'dentro', 'spfw', 'pele', 'que', 'e', 'de']"
659,urbanoutfitters,2023-05-30 21:01:33+00:00,1392,2,"['wear', 'obeyclothing', 'done', 'new', 'graphic', 'tees']"
660,spfw,2023-05-27 21:53:58+00:00,3555,35,"['moda', 'rafa', 'silvério', 'fez', 'seu', 'e', 'de', 'praia', 'spfw', 'um']"
661,urbanoutfitters,2023-05-25 19:29:00+00:00,1873,12,"['ready', 'summer', 'uocommunity', 'puza_ishere', 'caitlynwarakomski']"
662,versace,2023-05-02 20:08:07+00:00,218237,430,"['gala', 'metgala', 'versace', 'chanel', '2023', 'met', 'atelier', 'donatella']"
663,spfw,2023-05-27 12:00:00+00:00,14184,102,"['designer', 'moda', 'planta', 'que', 'cresce', 'com', 'e', 'da', 'em']"
664,prada,2023-05-26 08:15:05+00:00,12476,34,"['cannes', 'festival', 'prada', 'dress', 'shoes', 'daryl', 'black', 'storm', 'reid', 'mccormack']"
665,spfw,2023-05-27 11:00:00+00:00,1864,26,"['moda', 'programação', 'de', 'hoje', 'acompanhe', 'spfw', 'localiza', 'spmdet', 'prefsp', 'soudealgodao']"
666,spfw,2023-05-27 20:50:35+00:00,10073,97,"['moda', '2022', 'localiza', 'fez', 'um', 'desfile', 'em', 'de']"
667,versace,2023-05-02 11:00:07+00:00,938672,1642,"['gala', 'metgala', 'versace', 'chanel', '2023', 'met', 'custom', 'atelier']"
668,whowhatwear,2023-05-26 17:55:50+00:00,22745,35,"['fashion', 'trend', 'small', 'buy', 'big', 'impact']"
669,versace,2023-04-29 08:00:00+00:00,123446,360,"['versace', '2023', 'eyewear', 'spring', 'summer', 'sunglasses']"
670,parisiensinparis,2023-03-24 09:39:46+00:00,11907,45,"['parisfashionweek', 'pfw', 'paris', 'chic', 'trend', 'parisian', 'parisien', 'effortless']"
671,whowhatwear,2023-05-24 17:30:11+00:00,12214,54,"['chanel', 'one', 'thing', 'connects', 'jonasbrothers', 'director', 'ever', 'thewallgroup', 'using']"
672,whowhatwear,2023-05-24 16:01:39+00:00,34533,104,"['chanel', 'different', 'social', 'media', 'era', 'director', 'band', 'myspace', 'followers', 'thewallgroup']"
673,watchingnewyork,2023-04-26 12:16:15+00:00,34589,279,"['fashion', 'style', 'streetstyle', 'vintage', 'streets', 'streetfashion', 'street', 'nyc', 'nycfashion']"
674,datewithversace,2023-05-19 08:28:03+00:00,2886,9,"['cannes', 'versace', 'dress', '2023', 'ester_exposito', 'shines', 'cannes2023', 'wearing']"
675,watchingnewyork,2023-04-23 13:31:58+00:00,36308,137,"['fashion', 'style', 'streetstyle', 'vintage', 'april', 'streetfashion', 'street', 'nyc', 'nycfashion']"
676,whowhatwear,2023-05-24 02:24:20+00:00,16271,107,"['runway', '2023', 'rip', 'overfilled', 'perfectly', 'trends', 'brows']"
677,watchingnewyork,2023-04-19 12:26:45+00:00,32624,287,"['fashion', 'style', 'streetstyle', 'vintage', 'hot', 'thewildestpartner', 'streetfashion', 'street', 'nyc']"
678,watchingnewyork,2023-04-12 12:18:00+00:00,30136,160,"['fashion', 'style', 'streetstyle', 'vintage', 'favorite', 'winter', 'streetfashion', 'street', 'nyc']"
679,nyfw,2023-05-02 02:12:09+00:00,18767,70,"['metgala', 'gala', 'wear', 'showstopping', 'janellemonae', 'teyannataylor', 'oliviarodrigo', 'bellaramsey']"
680,watchingnewyork,2023-04-07 12:36:19+00:00,32320,159,"['wear', 'fashion', 'style', 'streetstyle', 'vintage', 'streetfashion', 'street', 'nyc', 'nycfashion']"
681,zendaya,2022-01-09 23:17:34+00:00,9229231,20272,"['reminder', 'tonight']"
682,adidasfootball,2023-05-23 11:59:21+00:00,331719,649,"['adidas', 'prada', 'two', 'iconic', 'brands', 'three', 'adidasfootball']"
683,zendaya,2022-01-13 19:47:35+00:00,4861471,4847,"['news', 'breaks', 'heart', 'speak', 'us', 'life', 'full', 'ronnie', 'thank', 'could']"
684,watchingnewyork,2023-04-09 12:30:00+00:00,26252,174,"['fashion', 'style', 'streetstyle', 'vintage', 'easter', 'streetfashion', 'street', 'nyc']"
685,nyfw,2023-05-04 16:02:21+00:00,1188,17,"['archive', 'browsing', '2000', 'nostalgia', 'full']"
686,whowhatwear,2023-05-24 19:38:14+00:00,97585,246,"['chanel', 'define', 'boundaries', 'family', 'work', 'director', 'enjoy', 'thewallgroup', 'using']"
687,nyfw,2023-05-02 15:00:02+00:00,1432,14,"['metgala', 'gala', 'fashion', 'fashionalliance', 'designers', 'altuzarra', 'rodarte', 'showed']"
688,nyfw,2023-05-01 22:53:25+00:00,13725,61,"['metgala', 'gala', 'wear', 'showstopping', 'ritaora', 'quintabrunson', 'anokyai', 'quannahchasinghorse']"
689,fashionweek,2023-05-02 02:04:42+00:00,33947,309,"['metgala', 'gala', 'star', 'walkin', 'creative', 'direction', 'nicolaformichetti']"
690,facehunter,2023-01-10 15:21:34+00:00,688,15,"['chic', 'streetstyle', 'casa', '🇲🇦', 'danielburen', 'morocco', 'danielburenart', 'danielbureninstallation', 'art', 'contemporaryart']"
691,urbanoutfitters,2023-05-25 00:26:46+00:00,1820,18,"['take', 'us', 'someplace', 'nice', 'tonight', 'uocommunity']"
692,parisfashionweek,2023-03-06 20:02:00+00:00,16633,77,"['pfw', 'paris', 'fashion', '2023', '2024', 'claireguillon', 'continues', 'cover', 'shows']"
693,facehunter,2022-12-12 09:39:08+00:00,2168,43,"['streetstyle', 'style', 'geneva', '🇨🇭', 'financial', 'mensfashion', 'streetsnap']"
694,nyfw,2023-05-03 22:12:17+00:00,1248,14,"['metgala', 'gala', 'dazzling', 'duo', 'mindykhaling', 'simkhai', 'stuns']"
695,urbanoutfitters,2023-05-21 23:29:44+00:00,2003,15,"['season', 'top', 'players', 'new', 'sports']"
696,facehunter,2022-12-06 14:50:57+00:00,236,10,"['berlin', 'continuing', 'exploration', 'innovation', 'creativity', 'ballantines', 'artist', 'world', 'see', 'true']"
697,prada,2023-06-04 12:00:11+00:00,21109,79,"['prada', 'patterns', 'stand', 'summer', 'rethought']"
698,versace,2023-05-02 15:41:10+00:00,27456,81,"['gala', 'metgala', 'versace', '2023', 'simu', 'atelier', 'met', 'custom']"
699,milanfashionweek,2023-03-13 10:22:19+00:00,2367,16,"['armani', 'versace', 'gucci', 'valentino', 'fendi', 'oscars', 'night']"
700,milanfashionweek,2023-03-21 08:26:47+00:00,1672,25,"['show', 'milan', 'moda', 'fashion', '2023', 'event', 'created', 'milano']"
701,milanfashionweek,2023-03-06 11:44:59+00:00,4900,43,"['show', 'valentino', 'fashion', '2023', 'maisonvalentino', 'tie', 'collection', 'black', 'maison', 'fashion show']"
702,milanfashionweek,2023-03-09 10:42:39+00:00,3541,26,"['mfw', 'streets', 'shot', 'thomrazzano']"
703,milanfashionweek,2023-03-10 15:48:10+00:00,10701,66,"['show', 'versace', 'unveils', 'new', 'versacefw23', 'los', 'angeles', 'share']"
704,facehunter,2022-11-28 13:08:55+00:00,245,6,"['celebrate', 'ballantines', 'latest', 'limited', 'edition', 'buildings', 'built', 'ad']"
705,nyfw,2023-05-08 21:22:17+00:00,1014,16,"['nyfw', 'gala', 'happy', 'aapiheritagemonth', 'designers', 'prabal', 'gurung', 'altuzarra']"
706,facehunter,2023-01-06 15:15:01+00:00,1854,32,"['casablanca', '🇲🇦', 'one', 'important', 'architectural', 'morocco', 'city', 'european']"
707,taylorswift,2022-12-12 20:01:33+00:00,3278330,0,"['honor', 'speaking', 'martin', 'mcdonagh', 'brilliant', 'film', 'go']"
708,facehunter,2022-10-22 11:45:04+00:00,1064,32,"['london', 'streetstyle', 'fashion', 'style', 'first', 'art', 'fine']"
709,leeoliveira,2023-01-11 11:00:08+00:00,218,9,"['milan', 'piazza', 'carlo', 'stuparich']"
710,facehunter,2023-01-08 16:25:17+00:00,622,8,"['streetstyle', 'casablanca', '🇲🇦', 'mohammed', 'karim', 'morocco', 'habous', 'hubous', 'maroc']"
711,facehunter,2022-10-26 08:00:41+00:00,1082,35,"['london', 'streetstyle', 'style', 'street', 'swag', 'england', 'uk']"
712,milanfashionweek,2023-03-13 09:36:02+00:00,3281,31,"['awards', 'armani', 'versace', 'prada', 'moschino', 'oscars', 'moments', '95th', 'academy']"
713,milanfashionweek,2023-03-20 10:51:38+00:00,3513,31,"['mfw', 'monday', 'mood', 'another', 'round']"
714,milanfashionweek,2023-04-18 13:32:15+00:00,1142,11,"['milan', 'moda', 'occasion', 'milano', 'design', 'new', 'dg']"
715,facehunter,2022-11-25 10:44:15+00:00,537,8,"['nantes', '🇫🇷', 'l', 'arbre', 'à', 'basketball', 'basket', 'tree', 'france']"
716,parisiensinparis,2023-03-31 06:55:30+00:00,7182,17,"['parisfashionweek', 'pfw', 'paris', 'style', 'fashion', 'parisian', 'parisien', 'effortless']"
717,facehunter,2022-12-04 09:37:23+00:00,1880,22,"['berlin', 'designer', 'streetstyle', 'style', '🇩🇪', 'styleinspiration', 'styleinspo']"
718,watchingnewyork,2023-05-03 12:15:11+00:00,27608,193,"['fashion', 'style', 'streetstyle', 'vintage', 'recent', 'streetfashion', 'street', 'nyc', 'nycfashion']"
719,adidasfootball,2023-05-25 08:42:47+00:00,166938,271,"['adidas', 'prada', 'celebrate', 'fundamentals', 'respective', 'adidasfootball']"
720,taylorswift,2022-10-21 12:06:44+00:00,3556687,0,"['anti', 'hero', 'video', 'wrote', 'directed', 'watch']"
721,taylorswift,2022-10-21 04:01:01+00:00,4668966,0,"['midnights', 'wild', 'ride', 'album', 'happier', 'life', 'together', 'us']"
722,taylorswift,2022-11-01 12:21:58+00:00,5977526,0,"['enchanted', 'announce', 'next', 'tour', 'taylor', 'eras']"
723,versace,2023-05-09 15:00:08+00:00,72969,197,"['versace', 'dress', '2023', 'atelier', 'spring', 'look', 'mini']"
724,taylorswift,2022-10-21 07:01:32+00:00,5084480,0,"['surprise', 'think', 'midnights', 'complete', 'concept', '13', 'songs', '3am', 'tracks']"
725,dudalina,2023-05-16 22:00:10+00:00,167,3,"['moda', 'na', 'duda', 'acreditamos', 'que', 'e', 'de', 'um', 'para']"
726,taylorswift,2022-10-25 04:08:33+00:00,3977768,0,"['glamour', 'bejeweled', 'video', 'directed', 'tired', 'tacky']"
727,dudalina,2023-05-17 16:56:54+00:00,321,13,"['dress', 'há', 'mais', 'de', 'seis', 'com', 'e', 'dudalina']"
728,facehunter,2022-11-15 15:14:39+00:00,326,7,"['show', 'style', '2023', 'back', 'dimension', 'green circle', 'large orange diamond', 'ballantine', 'j', 'demsky']"
729,prabalgurung,2023-05-12 05:00:28+00:00,3114,4,"['gala', '2023', 'draped', 'perfection', '_iiishmagish', 'wears', 'atelier']"
730,prabalgurung,2023-05-12 03:55:56+00:00,319,4,"['gala', '2023', 'iridescent', 'isha', '_iiishmagish', 'satin', 'wears', 'atelier', 'prabal', 'gurung']"
731,facehunter,2023-01-25 09:17:32+00:00,1075,84,"['ⴷⴷⴰⵅⵍⴰ', '🇪🇭', 'dakhla', 'atlantic', 'meets', 'sahara', 'morocco', 'western', 'dakhlah']"
732,prabalgurung,2023-05-12 03:56:25+00:00,242,4,"['gala', '2023', 'iridescent', 'isha', '_iiishmagish', 'satin', 'wears', 'atelier', 'prabal', 'gurung']"
733,prabalgurung,2023-05-12 12:50:18+00:00,305,3,"['gala', '2022', 'memorable', 'evening', 'met']"
734,prabalgurung,2023-05-12 03:56:10+00:00,200,3,"['gala', '2023', 'iridescent', 'isha', '_iiishmagish', 'satin', 'wears', 'atelier', 'prabal', 'gurung']"
735,prabalgurung,2023-05-12 12:30:17+00:00,1922,6,"['gala', '2022', 'memorable', 'evening', 'met']"
736,prabalgurung,2023-05-12 04:40:18+00:00,1121,4,"['gala', '2023', 'mignight', 'beauty', '_iiishmagish', 'satin', 'wears', 'atelier', 'prabal', 'gurung']"
737,prabalgurung,2023-05-12 12:20:19+00:00,214,1,"['gala', '2022', 'memorable', 'evening', 'met']"
738,prabalgurung,2023-05-12 12:10:13+00:00,218,0,"['gala', '2022', 'memorable', 'evening', 'met']"
739,prabalgurung,2023-05-12 12:00:52+00:00,820,3,"['gala', '2022', 'memorable', 'evening', 'met']"
740,prabalgurung,2023-05-12 06:00:34+00:00,812,1,"['gala', '2023', 'glowing', 'glamorous', '_iiishmagish', 'wears', 'atelier']"
741,imgfocus,2023-05-01 19:13:41+00:00,786,14,"['show', 'shoes', '2023', 'christopherjohnrogers', 'april', 'imgfocus', '29th']"
742,nyfw,2023-04-19 17:21:29+00:00,1088,15,"['mean', 'say', 'want', 'flowers', 'rodarte']"
743,watchingnewyork,2023-03-21 12:36:39+00:00,31962,167,"['fashion', 'style', 'streetstyle', 'vintage', 'monday', 'streetfashion', 'street', 'nyc', 'nycfashion']"
744,prabalgurung,2023-05-12 12:40:16+00:00,294,0,"['gala', '2022', 'memorable', 'evening', 'met']"
745,urbanoutfitters,2023-05-26 14:01:03+00:00,1391,2,"['online', 'new', 'outdoor', 'ready', 'staples', 'uomens']"
746,nyfw,2023-04-24 16:33:07+00:00,1915,16,"['casual', 'slay', 'front', 'row', 'christiancowan']"
747,watchingnewyork,2023-04-03 12:42:16+00:00,31287,243,"['fashion', 'style', 'streetstyle', 'vintage', 'job', 'streetfashion', 'street', 'nyc', 'nycfashion']"
748,fashionweek,2023-04-21 16:06:51+00:00,6170,54,"['milan', '2023', 'fly', 'like', 'bird', 'new', 'york']"
749,watchingnewyork,2023-03-17 12:58:01+00:00,64286,218,"['fashion', 'style', 'streetstyle', 'vintage', 'shades', 'streetfashion', 'street', 'nyc', 'nycfashion']"
750,nyfw,2023-05-02 01:47:15+00:00,1895,5,"['metgala', 'gala', 'looks', 'wear', 'kekepalmer', 'lalaanthony', 'sergiohudson']"
751,nyfw,2023-04-25 15:48:49+00:00,866,13,"['fashion', 'rushing', 'house', 'make', 'elenavelez']"
752,oldprada,2021-04-13 18:38:42+00:00,492,3,"['shoes', 'fw', '2013', 'ssaw', 'magazine', 'oldprada', 'miuccialover', 'praduh', 'ssawmagazine']"
753,datewithversace,2023-05-18 11:02:30+00:00,9782,26,"['premiere', 'versace', 'fedez', 'versacefw23', 'theferragnezlaserie', 'season', '2', 'ferragnez']"
754,whowhatwear,2023-05-23 00:07:50+00:00,3504,12,"['looks', 'things', 'would', 'closet', 'happy']"
755,oldprada,2021-04-13 18:39:02+00:00,294,0,"['shoes', 'fw', '2013', 'ssaw', 'magazine', 'oldprada', 'miuccialover', 'praduh', 'ssawmagazine']"
756,facehunter,2022-10-16 15:20:10+00:00,965,31,"['curonianspit', '🇱🇹', 'miraculous', '98km', 'long', 'baltic', 'nida', '19th', 'century', 'dune']"
757,oldprada,2021-05-06 20:46:47+00:00,2144,28,"['accessories', 'ss', '2005', 'oldprada', 'miuccialover', 'stillobsessed', 'colors', 'inspo']"
758,oldprada,2021-03-10 17:11:28+00:00,544,3,"['accessories', 'fw', '1998', 'oldprada', 'miuccialover', 'itsallinthedetails', 'shoe']"
759,whowhatwear,2023-05-23 19:32:37+00:00,7542,36,"['gala', 'cannesfilmfestival', 'cannes', 'festival', 'chanel', 'met', 'super', 'bowl']"
760,facehunter,2022-10-11 14:29:21+00:00,772,3,"['style', '2020', 'accra', '🇬🇭', 'post', 'ghana', 'photo', 'independence', 'architecture']"
761,oldprada,2021-05-06 20:47:40+00:00,1147,13,"['accessories', 'ss', '2005', 'oldprada', 'miuccialover', 'stillobsessed', 'colors', 'inspo']"
762,oldprada,2021-05-06 20:47:15+00:00,1502,15,"['accessories', 'ss', '2005', 'oldprada', 'miuccialover', 'stillobsessed', 'colors', 'inspo']"
763,oldprada,2021-03-10 17:11:36+00:00,801,5,"['accessories', 'fw', '1998', 'oldprada', 'miuccialover', 'itsallinthedetails', 'shoe']"
764,dudalina,2023-05-02 20:00:10+00:00,667,9,"['2023', 'se', 'sua', 'mãe', 'ama', 'de', '53', '01', 'e', 'dudalina']"
765,oldprada,2021-04-13 18:39:13+00:00,575,2,"['shoes', 'fw', '2013', 'ssaw', 'magazine', 'oldprada', 'miuccialover', 'praduh', 'ssawmagazine']"
766,datewithversace,2023-05-17 10:33:38+00:00,21955,42,"['versace', 'anne', 'atelier', 'bulgari', 'venice']"
767,datewithversace,2023-05-17 10:57:54+00:00,15118,43,"['versace', 'jewelry', '2023', 'icon', 'annehathaway', 'attended', 'event']"
768,milanfashionweek,2023-02-28 10:51:32+00:00,2255,15,"['mfw', 'laurabiagiottiofficial', 'unveiled', 'new', 'collection', 'watch']"
769,watchingnewyork,2023-03-15 12:20:32+00:00,26962,179,"['fashion', 'style', 'streetstyle', 'vintage', 'recent', 'streetfashion', 'street', 'nyc', 'nycfashion']"
770,datewithversace,2023-05-13 11:05:24+00:00,2913,26,"['show', 'versace', 'tanya', 'dziahileva', '15', 'years', 'old', 'spring']"
771,watchingnewyork,2023-04-21 12:35:16+00:00,56076,261,"['fashion', 'style', 'streetstyle', 'vintage', 'let', 'streetfashion', 'street', 'nyc', 'nycfashion']"
772,dudalina,2023-04-27 17:00:12+00:00,1174,29,"['neste', 'dia', 'das', 'mães', 'duda', '01', '53', 'dudalina']"
773,prabalgurung,2023-05-12 03:55:19+00:00,148,3,"['gala', '2023', 'iridescent', 'isha', '_iiishmagish', 'satin', 'wears', 'atelier', 'prabal', 'gurung']"
774,dudalina,2023-04-27 20:00:10+00:00,5975,234,"['uma', 'nova', 'coleção', 'cápsula', 'de', 'que', 'e', 'os', 'swarovski', 'para']"
775,nyfw,2023-04-14 22:14:05+00:00,3129,22,"['honor', 'ss24', 'bridal', 'bespoke', 'collections', 's']"
776,dudalina,2023-05-04 20:00:09+00:00,713,9,"['2023', 'amor', 'por', 'camisas', 'atravessa', 'de', '53', '01', 'para']"
777,whowhatwear,2023-05-26 01:23:16+00:00,19928,36,"['sending', 'way', 'text', 'photos', 'getty']"
778,dudalina,2023-05-12 21:00:12+00:00,172,3,"['2023', 'para', 'surpreender', 'aquela', 'que', '53', '01', 'de', 'e', 'mais']"
779,versace,2023-04-23 15:00:11+00:00,29546,233,"['versace', 'home', 'salone', 'del', 'mobile']"
780,dudalina,2023-05-07 20:00:08+00:00,501,13,"['2023', 'maioria', 'das', 'relações', 'de', 'e', '53', '01', 'com']"
781,dudalina,2023-05-09 20:00:10+00:00,307,21,"['looks', '2023', 'presente', 'perfeito', 'para', '53', '01', 'de', 'e', 'dudalina']"
782,nyfw,2023-04-27 16:37:27+00:00,901,18,"['show', 'runway', 'nyfw', 'style', 'street', 'outside', 'proenzaschouler', 'rtw23']"
783,wheresmydriver,2023-03-06 22:39:08+00:00,40,1,"['show', 'streetstyle', 'fashion', 'mix', 'paparazzi', 'flash']"
784,wheresmydriver,2023-03-05 12:48:04+00:00,99,3,"['show', 'hermes', 'paris', 'streetstyle', 'questions', 'handbags']"
785,wheresmydriver,2023-03-04 08:17:06+00:00,43,0,"['paris', 'streetstyle', 'giambatistavalli', 'yesterday', 'mam']"
786,taylorswift,2022-08-29 04:00:16+00:00,8194287,0,"['midnights', 'stories', '13', 'sleepless', 'nights']"
787,wheresmydriver,2023-03-03 09:08:46+00:00,180,7,"['show', 'givenchy', 'paris', 'fashion', 'totally', 'distinctive', 'modeling', 'agency', 'one']"
788,watchingnewyork,2023-03-31 12:04:57+00:00,37253,285,"['fashion', 'style', 'streetstyle', 'vintage', 'recent', 'streetfashion', 'street', 'nyc', 'nycfashion']"
789,wheresmydriver,2023-03-06 06:57:41+00:00,37,0,"['paris', 'streetstyle', 'lanvin', 'yesterday', 'cat', 'bag']"
790,dudalina,2023-05-10 21:00:10+00:00,282,13,"['2023', 'desde', 'cedo', 'elas', 'nos', 'de', '53', '01', 'e', 'que']"
791,wheresmydriver,2023-03-01 23:16:40+00:00,47,0,"['paris', 'looks', 'streetstyle', 'situation', 'pacorabanne', 'camillacoelho', 'lisarinna']"
792,wheresmydriver,2023-02-28 21:01:08+00:00,55,1,"['show', 'dior', 'paris', 'streetstyle', 'saw']"
793,wheresmydriver,2023-02-28 22:32:50+00:00,141,1,"['show', 'ysl', 'paris', 'fashion', 'streetstyle', 'black', 'interesting', 'person', 'shot']"
794,watchingnewyork,2023-03-24 12:13:13+00:00,61069,274,"['fashion', 'style', 'streetstyle', 'vintage', 'stop', 'black', 'streetfashion', 'street', 'nyc']"
795,wheresmydriver,2023-02-23 08:30:11+00:00,36,1,"['show', 'streetstyle', 'selects', 'iceberg', 'kicked', 'milanfashionweek']"
796,wheresmydriver,2023-02-23 20:45:46+00:00,123,0,"['show', 'prada', 'milan', 'streetyle', 'today', 'jennywalton', 'aimeesong', 'elvani', 'heartevangelista']"
797,wheresmydriver,2023-02-26 10:48:18+00:00,49,2,"['show', 'milan', 'posing', 'dolce', 'gabbana', 'guests', 'models']"
798,wheresmydriver,2023-02-28 21:21:27+00:00,95,2,"['dior', 'looks', 'diverse', 'guest', 'model', 'beauty']"
799,wheresmydriver,2023-02-25 07:16:27+00:00,54,1,"['show', 'mfw', 'gucci', 'milan', 'streetstyle', 'scene']"
800,wheresmydriver,2023-02-24 21:48:34+00:00,41,0,"['show', 'milan', 'streetstyle', 'tods', 'beautiful']"
801,watchingnewyork,2023-04-16 13:02:18+00:00,20110,103,"['fashion', 'style', 'streetstyle', 'vintage', 'april', 'streetfashion', 'street', 'nyc', 'nycfashion']"
802,wheresmydriver,2023-02-24 23:02:23+00:00,47,1,"['show', 'milan', 'streetstyle', 'today', 'sportmax']"
803,wheresmydriver,2023-02-25 21:44:07+00:00,466,8,"['show', 'milan', 'streetstyle', 'notes', 'bally', 'get', 'fridaaasen']"
804,facehunter,2023-02-04 15:38:32+00:00,1129,26,"['architecture', 'nouakchott', 'capital', 'mauritania', '🇲🇷', 'sahara']"
805,wheresmydriver,2022-12-09 18:09:32+00:00,96,1,"['show', 'celine', '2023', 'winter', 'held', 'emmachamberlain', 'avaphillippe', 'courteneycox', 'parisjackson', 'jacket']"
806,oldprada,2021-02-11 23:39:45+00:00,900,9,"['show', 'runway', 'prada', 'style', 'shoes', 'oldprada', 'miuccialover', 'mens', 'colorobsessed']"
807,watchingnewyork,2023-04-14 12:05:03+00:00,49334,185,"['fashion', 'style', 'streetstyle', 'vintage', 'recent', 'streetfashion', 'street', 'nyc', 'nycfashion']"
808,wheresmydriver,2023-01-29 20:41:19+00:00,39,0,"['nadyatolokonnikova', 'founder', 'pussyriot', 'photographed', 'jeffreydeitch']"
809,datewithversace,2023-05-09 17:29:49+00:00,4801,124,"['versace', 'fashion', '5', 'years', 'ago', 'want', 'date']"
